what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui",1427224986112
started,bundle,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console",1427224986112
started,bundle,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.editors",1427224986112
started,bundle,org.eclipse.ui.forms,3.5.101.v20111011-1919,"org.eclipse.ui.forms",1427224986112
started,bundle,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.ide",1427224986112
started,bundle,org.eclipse.ui.navigator,3.5.101.v20120106-1355,"org.eclipse.ui.navigator",1427224986112
started,bundle,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.resources",1427224986112
started,bundle,org.eclipse.ui.net,1.2.100.v20111208-1155,"org.eclipse.ui.net",1427224986112
started,bundle,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views",1427224986112
started,bundle,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"org.eclipse.ui.workbench",1427224986112
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.workbench.texteditor",1427224986112
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1427224986112
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1427224986112
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1427224986112
started,bundle,com.altera.sbtgui.integration,12.1.1.243,"com.altera.sbtgui.integration",1427224986112
started,bundle,com.altera.sbtgui.launch,12.1.1.243,"com.altera.sbtgui.launch",1427224986112
started,bundle,com.altera.sbtgui.project,12.1.1.243,"com.altera.sbtgui.project",1427224986112
started,bundle,com.altera.systemconsole,12.1.1.243,"com.altera.systemconsole",1427224986112
started,bundle,com.altera.systemconsole.designs.plugin,12.1.1.243,"com.altera.systemconsole.designs.plugin",1427224986112
started,bundle,com.altera.systemconsole.scripting,12.1.1.243,"com.altera.systemconsole.scripting",1427224986112
started,bundle,com.altera.utilities,12.1.1.243,"com.altera.utilities",1427224986112
os,sysinfo,,,"win32",1427224986112
arch,sysinfo,,,"x86",1427224986112
ws,sysinfo,,,"win32",1427224986112
locale,sysinfo,,,"en_CA",1427224986112
processors,sysinfo,,,"8",1427224986112
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1427224986112
java.runtime.version,sysinfo,,,"1.6.0_23-b05",1427224986112
java.specification.name,sysinfo,,,"Java Platform API Specification",1427224986112
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1427224986112
java.specification.version,sysinfo,,,"1.6",1427224986112
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1427224986112
java.version,sysinfo,,,"1.6.0_23",1427224986112
java.vm.info,sysinfo,,,"mixed mode",1427224986112
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1427224986112
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1427224986112
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1427224986112
java.vm.specification.version,sysinfo,,,"1.0",1427224986112
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1427224986112
java.vm.version,sysinfo,,,"19.0-b09",1427224986112
opened,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1427224987298
started,bundle,org.eclipse.cdt.codan.checkers.ui,1.0.0.201202111925,"org.eclipse.cdt.codan.checkers.ui",1427224998171
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427225071850
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427225104158
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1427225110850
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1427225111552
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1427225115717
started,bundle,com.altera.sbtgui.core,12.1.1.243,"com.altera.sbtgui.core",1427225116544
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1427225120085
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427225121333
