what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1427242099647
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1427242112971
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1427242113404
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427242115366
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427242116728
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427242119213
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427242120181
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1427242120317
activated,view,com.altera.sbtgui.launch,12.1.1.243,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1427242121601
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1427242122347
activated,view,com.altera.sbtgui.launch,12.1.1.243,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1427242126253
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1427242126870
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1427242128095
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1427242142352
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1427242142910
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427242144674
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427242146041
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427242149471
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427242150417
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1427242150555
activated,view,com.altera.sbtgui.launch,12.1.1.243,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1427242151812
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1427242152554
activated,view,com.altera.sbtgui.launch,12.1.1.243,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1427242156509
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427242158188
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427242182260
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1427242182263
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1427242183864
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1427242216930
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1427242223677
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1427242226205
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1427242227737
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427242229334
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427242230791
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427242233128
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427242234081
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1427242234217
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427242234236
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427242236017
activated,view,com.altera.sbtgui.launch,12.1.1.243,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1427242238208
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1427242239008
activated,view,com.altera.sbtgui.launch,12.1.1.243,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1427242242889
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1427242245518
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427242247440
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427242248092
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427242252158
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427242253095
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1427242253232
activated,view,com.altera.sbtgui.launch,12.1.1.243,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1427242254549
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1427242255289
activated,view,com.altera.sbtgui.launch,12.1.1.243,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1427242259302
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1427242260101
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1427242265187
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1427242266090
