what,kind,bundleId,bundleVersion,description,time
activated,view,com.altera.sbtgui.launch,12.1.1.243,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1427240473375
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1427240487042
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1427240493501
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1427240494182
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427240495763
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427240496421
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427240500015
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427240501078
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1427240501219
activated,view,com.altera.sbtgui.launch,12.1.1.243,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1427240502482
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1427240502920
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427240512053
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427240513226
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.print",1427240513228
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1427240514427
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1427240515005
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427240517530
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427240518184
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427240520781
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427240521735
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1427240521877
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1427240522329
activated,view,com.altera.sbtgui.launch,12.1.1.243,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1427240523186
