what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui",1427242703216
started,bundle,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console",1427242703217
started,bundle,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.editors",1427242703217
started,bundle,org.eclipse.ui.forms,3.5.101.v20111011-1919,"org.eclipse.ui.forms",1427242703217
started,bundle,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.ide",1427242703218
started,bundle,org.eclipse.ui.navigator,3.5.101.v20120106-1355,"org.eclipse.ui.navigator",1427242703219
started,bundle,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.resources",1427242703219
started,bundle,org.eclipse.ui.net,1.2.100.v20111208-1155,"org.eclipse.ui.net",1427242703220
started,bundle,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views",1427242703220
started,bundle,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"org.eclipse.ui.workbench",1427242703220
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.workbench.texteditor",1427242703221
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1427242703221
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1427242703222
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1427242703222
started,bundle,com.altera.sbtgui.integration,12.1.1.243,"com.altera.sbtgui.integration",1427242703222
started,bundle,com.altera.sbtgui.launch,12.1.1.243,"com.altera.sbtgui.launch",1427242703223
started,bundle,com.altera.sbtgui.project,12.1.1.243,"com.altera.sbtgui.project",1427242703223
started,bundle,com.altera.systemconsole,12.1.1.243,"com.altera.systemconsole",1427242703223
started,bundle,com.altera.systemconsole.designs.plugin,12.1.1.243,"com.altera.systemconsole.designs.plugin",1427242703224
started,bundle,com.altera.systemconsole.scripting,12.1.1.243,"com.altera.systemconsole.scripting",1427242703224
started,bundle,com.altera.utilities,12.1.1.243,"com.altera.utilities",1427242703224
os,sysinfo,,,"win32",1427242703226
arch,sysinfo,,,"x86",1427242703226
ws,sysinfo,,,"win32",1427242703226
locale,sysinfo,,,"en_CA",1427242703226
processors,sysinfo,,,"8",1427242703226
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1427242703226
java.runtime.version,sysinfo,,,"1.6.0_23-b05",1427242703226
java.specification.name,sysinfo,,,"Java Platform API Specification",1427242703226
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1427242703226
java.specification.version,sysinfo,,,"1.6",1427242703226
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1427242703226
java.version,sysinfo,,,"1.6.0_23",1427242703226
java.vm.info,sysinfo,,,"mixed mode",1427242703226
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1427242703226
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1427242703226
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1427242703226
java.vm.specification.version,sysinfo,,,"1.0",1427242703226
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1427242703226
java.vm.version,sysinfo,,,"19.0-b09",1427242703226
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1427242703622
opened,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1427242703874
started,bundle,com.altera.sbtgui.core,12.1.1.243,"com.altera.sbtgui.core",1427242704188
started,bundle,org.eclipse.compare,3.5.202.R37x_v20111109-0800,"org.eclipse.compare",1427242704228
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427242706835
started,bundle,org.eclipse.cdt.codan.checkers.ui,1.0.0.201202111925,"org.eclipse.cdt.codan.checkers.ui",1427242708095
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427242708361
started,bundle,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui",1427242710334
started,bundle,org.eclipse.cdt.debug.core,7.1.0.201202111925,"org.eclipse.cdt.debug.core",1427242710356
started,bundle,org.eclipse.cdt.debug.ui,7.1.2.201202111925,"org.eclipse.cdt.debug.ui",1427242710359
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427242711231
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427242712264
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1427242712740
started,bundle,org.eclipse.cdt.launch,7.0.0.201202111925,"org.eclipse.cdt.launch",1427242712745
opened,view,com.altera.sbtgui.launch,12.1.1.243,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1427242714280
started,bundle,org.eclipse.cdt.debug.mi.ui,6.1.1.201202111925,"org.eclipse.cdt.debug.mi.ui",1427242714457
started,bundle,org.eclipse.cdt.dsf,2.2.0.201202111925,"org.eclipse.cdt.dsf",1427242714461
started,bundle,org.eclipse.cdt.dsf.gdb,4.0.2.201202111925,"org.eclipse.cdt.dsf.gdb",1427242714462
started,bundle,org.eclipse.cdt.dsf.gdb.ui,2.2.1.201202111925,"org.eclipse.cdt.dsf.gdb.ui",1427242714462
started,bundle,org.eclipse.cdt.debug.mi.core,7.1.1.201202111925,"org.eclipse.cdt.debug.mi.core",1427242714470
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1427242723095
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1427242728175
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1427242728691
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427242731275
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427242732693
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427242734795
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427242735748
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1427242735888
activated,view,com.altera.sbtgui.launch,12.1.1.243,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1427242737177
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1427242737931
activated,view,com.altera.sbtgui.launch,12.1.1.243,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1427242741931
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1427242743286
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1427242747887
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1427242748275
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427242752162
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427242753676
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427242755995
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427242756960
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1427242757097
activated,view,com.altera.sbtgui.launch,12.1.1.243,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1427242758383
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1427242759132
activated,view,com.altera.sbtgui.launch,12.1.1.243,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1427242763177
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1427242764894
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1427242770849
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1427242771388
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427242773452
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427242775067
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1427242775206
activated,view,com.altera.sbtgui.launch,12.1.1.243,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1427242776489
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1427242777254
activated,view,com.altera.sbtgui.launch,12.1.1.243,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1427242781221
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1427242783710
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1427242783728
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1427242809908
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1427242812166
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1427242813097
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1427242816038
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1427242817907
